Title,Schema,Group,Original_word,Synonym,Score,Result,Safeguard2,Cost,Time
92834,nhanes,urine_creatinine,"creatinine, urine (mg/dl)",creatinine in collected urine,0.215144,"{'creatinine in collected urine': [{'cycle': '2007-2008', 'table': 'nhanes.alb_cr_e', 'column': 'creatinine_urine_mg_dl', 'example_values': ['519.0', '154.0', '346.0', '174.0', '96.0']}, {'cycle': '2009-2010', 'table': 'nhanes.alb_cr_f', 'column': 'creatinine_urine_mg_dl', 'example_values': ['154.0', '346.0', '174.0', '547.0', '96.0']}, {'cycle': '2011-2012', 'table': 'nhanes.alb_cr_g', 'column': 'creatinine_urine_mg_dl', 'example_values': ['154.0', '346.0', '174.0', '96.0', '322.0']}, {'cycle': '2013-2014', 'table': 'nhanes.alb_cr_h', 'column': 'creatinine_urine_mg_dl', 'example_values': ['519.0', '154.0', '346.0', '174.0', '96.0']}, {'cycle': '2015-2016', 'table': 'nhanes.alb_cr_i', 'column': 'creatinine_urine_mg_dl', 'example_values': ['154.0', '346.0', '174.0', '96.0', '322.0']}, {'cycle': '2017-2018', 'table': 'nhanes.alb_cr_j', 'column': 'creatinine_urine_mg_dl', 'example_values': ['154.0', '615.0', '346.0', '174.0', '96.0']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 2934, 'output_tokens': 90, 'total_cost': 0.0011052, 'formatted_total_cost': '$0.001105'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1220, 'output_tokens': 90, 'total_cost': 0.0005909999999999999, 'formatted_total_cost': '$0.000591'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1220, 'output_tokens': 90, 'total_cost': 0.0005909999999999999, 'formatted_total_cost': '$0.000591'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3084, 'output_tokens': 90, 'total_cost': 0.0011501999999999999, 'formatted_total_cost': '$0.001150'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1127, 'output_tokens': 74, 'total_cost': 0.0005231, 'formatted_total_cost': '$0.000523'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1127, 'output_tokens': 74, 'total_cost': 0.0005231, 'formatted_total_cost': '$0.000523'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3106, 'output_tokens': 84, 'total_cost': 0.0011417999999999999, 'formatted_total_cost': '$0.001142'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1378, 'output_tokens': 74, 'total_cost': 0.0005984, 'formatted_total_cost': '$0.000598'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1378, 'output_tokens': 74, 'total_cost': 0.0005984, 'formatted_total_cost': '$0.000598'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3141, 'output_tokens': 90, 'total_cost': 0.0011673, 'formatted_total_cost': '$0.001167'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1299, 'output_tokens': 90, 'total_cost': 0.0006147, 'formatted_total_cost': '$0.000615'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 1299, 'output_tokens': 90, 'total_cost': 0.0006147, 'formatted_total_cost': '$0.000615'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3553, 'output_tokens': 90, 'total_cost': 0.0012909, 'formatted_total_cost': '$0.001291'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3553, 'output_tokens': 90, 'total_cost': 0.0012909, 'formatted_total_cost': '$0.001291'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3404, 'output_tokens': 90, 'total_cost': 0.0012461999999999998, 'formatted_total_cost': '$0.001246'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3404, 'output_tokens': 90, 'total_cost': 0.0012461999999999998, 'formatted_total_cost': '$0.001246'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 652, 'output_tokens': 3, 'total_cost': 0.0002031, 'formatted_total_cost': '$0.000203'}]",75.652657
92845,nhanes,age,age in years at screening,age at screening,0.073778,"{'age at screening': [{'cycle': '2011-2012', 'table': 'nhanes.demo_g', 'column': 'age_in_years_at_screening', 'example_values': ['40.0', '39.0', '68.0', '11.0', '0.0']}, {'cycle': '2013-2014', 'table': 'nhanes.demo_h', 'column': 'age_in_years_at_screening', 'example_values': ['40.0', '39.0', '68.0', '11.0', '0.0']}, {'cycle': '2015-2016', 'table': 'nhanes.demo_i', 'column': 'age_in_years_at_screening', 'example_values': ['40.0', '39.0', '68.0', '11.0', '0.0']}, {'cycle': '2017-2020', 'table': 'nhanes.p_demo', 'column': 'age_in_years_at_screening', 'example_values': ['40.0', '39.0', '68.0', '11.0', '0.0']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3467, 'output_tokens': 103, 'total_cost': 0.0012975999999999999, 'formatted_total_cost': '$0.001298'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3467, 'output_tokens': 103, 'total_cost': 0.0012975999999999999, 'formatted_total_cost': '$0.001298'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3441, 'output_tokens': 101, 'total_cost': 0.0012848, 'formatted_total_cost': '$0.001285'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3441, 'output_tokens': 101, 'total_cost': 0.0012848, 'formatted_total_cost': '$0.001285'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3447, 'output_tokens': 103, 'total_cost': 0.0012916, 'formatted_total_cost': '$0.001292'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3447, 'output_tokens': 103, 'total_cost': 0.0012916, 'formatted_total_cost': '$0.001292'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3841, 'output_tokens': 103, 'total_cost': 0.0014098, 'formatted_total_cost': '$0.001410'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3841, 'output_tokens': 103, 'total_cost': 0.0014098, 'formatted_total_cost': '$0.001410'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 463, 'output_tokens': 3, 'total_cost': 0.00014639999999999998, 'formatted_total_cost': '$0.000146'}]",18.70876
93219,nhanes,q8,moving or speaking slowly or too fast,body either in overdrive or low gear,0.645825,"{'body either in overdrive or low gear': [{'cycle': '2011-2012', 'table': 'nhanes.diq_g', 'column': 'overweight', 'example_values': ['Overweight']}, {'cycle': '2013-2014', 'table': 'nhanes.diq_h', 'column': 'overweight', 'example_values': ['Overweight']}]}","[""Multiple variables candidates detected for 'body either in overdrive or low gear' across cycles: ['physical_activity_other', 'overweight']"", '\nSearching for a candidate available in all cycles...', ""  - Skipping candidate 'physical_activity_other' (From: 'Physical Activity' - paq_h). Missing from cycles: [(2011, 2012)]"", ""Found a candidate that is available from all cycles: 'overweight'"", ""   (From: 'Diabetes' - diq_g)"", '   If you prefer to use other candidates, consider adjusting your time period and replace body either in overdrive or low gear with other candidate\n', ""   Rebuilding results for 'body either in overdrive or low gear' using 'overweight'."", 'The selected candidate variable may not be the suitable keyword No because \'overweight\' describes a body mass classification, which is a static state, and does not directly capture the dynamic metabolic or energy states implied by ""body either in overdrive or low gear"" (e.g., high/low metabolism, energy levels, or activity).']","[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3437, 'output_tokens': 102, 'total_cost': 0.0012860999999999999, 'formatted_total_cost': '$0.001286'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3437, 'output_tokens': 102, 'total_cost': 0.0012860999999999999, 'formatted_total_cost': '$0.001286'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3441, 'output_tokens': 108, 'total_cost': 0.0013023, 'formatted_total_cost': '$0.001302'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3441, 'output_tokens': 108, 'total_cost': 0.0013023, 'formatted_total_cost': '$0.001302'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 399, 'output_tokens': 13, 'total_cost': 0.00015219999999999999, 'formatted_total_cost': '$0.000152'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 259, 'output_tokens': 58, 'total_cost': 0.0002227, 'formatted_total_cost': '$0.000223'}]",30.421387
96311,nhanes,q8,moving or speaking slowly or too fast,rushing without control or slowing without intent,0.414146,"{'rushing without control or slowing without intent': [{'cycle': '2011-2012', 'table': 'nhanes.dpq_g', 'column': 'moving_or_speaking_slowly_or_too_fast', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}, {'cycle': '2013-2014', 'table': 'nhanes.dpq_h', 'column': 'moving_or_speaking_slowly_or_too_fast', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3963, 'output_tokens': 129, 'total_cost': 0.0015114, 'formatted_total_cost': '$0.001511'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3963, 'output_tokens': 129, 'total_cost': 0.0015114, 'formatted_total_cost': '$0.001511'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3928, 'output_tokens': 131, 'total_cost': 0.0015059000000000001, 'formatted_total_cost': '$0.001506'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3928, 'output_tokens': 131, 'total_cost': 0.0015059000000000001, 'formatted_total_cost': '$0.001506'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 317, 'output_tokens': 3, 'total_cost': 0.0001026, 'formatted_total_cost': '$0.000103'}]",15.951139
96339,nhanes,q1,have little interest in doing things,don't care anymore,0.785617,"{""don't care anymore"": [{'cycle': '2011-2012', 'table': 'nhanes.dpq_g', 'column': 'have_little_interest_in_doing_things', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}, {'cycle': '2013-2014', 'table': 'nhanes.dpq_h', 'column': 'have_little_interest_in_doing_things', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3731, 'output_tokens': 106, 'total_cost': 0.0013843, 'formatted_total_cost': '$0.001384'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3731, 'output_tokens': 106, 'total_cost': 0.0013843, 'formatted_total_cost': '$0.001384'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3900, 'output_tokens': 108, 'total_cost': 0.0014399999999999999, 'formatted_total_cost': '$0.001440'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3900, 'output_tokens': 108, 'total_cost': 0.0014399999999999999, 'formatted_total_cost': '$0.001440'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 309, 'output_tokens': 3, 'total_cost': 0.0001002, 'formatted_total_cost': '$0.000100'}]",20.807007
96719,nhanes,q3,trouble sleeping or sleeping too much,unrestful sleep or daytime sleepiness,0.29693,"{'unrestful sleep or daytime sleepiness': [{'cycle': '2011-2012', 'table': 'nhanes.dpq_g', 'column': 'trouble_sleeping_or_sleeping_too_much', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}, {'cycle': '2013-2014', 'table': 'nhanes.dpq_h', 'column': 'trouble_sleeping_or_sleeping_too_much', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3876, 'output_tokens': 106, 'total_cost': 0.0014278000000000001, 'formatted_total_cost': '$0.001428'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3876, 'output_tokens': 106, 'total_cost': 0.0014278000000000001, 'formatted_total_cost': '$0.001428'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 4049, 'output_tokens': 108, 'total_cost': 0.0014846999999999998, 'formatted_total_cost': '$0.001485'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 4049, 'output_tokens': 108, 'total_cost': 0.0014846999999999998, 'formatted_total_cost': '$0.001485'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 313, 'output_tokens': 3, 'total_cost': 0.00010140000000000001, 'formatted_total_cost': '$0.000101'}]",21.047944
96720,nhanes,q1,have little interest in doing things,no thrill,0.639661,"{'no thrill': [{'cycle': '2011-2012', 'table': 'nhanes.dpq_g', 'column': 'have_little_interest_in_doing_things', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}, {'cycle': '2013-2014', 'table': 'nhanes.dpq_h', 'column': 'have_little_interest_in_doing_things', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3905, 'output_tokens': 106, 'total_cost': 0.0014365, 'formatted_total_cost': '$0.001437'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3905, 'output_tokens': 106, 'total_cost': 0.0014365, 'formatted_total_cost': '$0.001437'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3948, 'output_tokens': 108, 'total_cost': 0.0014544, 'formatted_total_cost': '$0.001454'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3948, 'output_tokens': 108, 'total_cost': 0.0014544, 'formatted_total_cost': '$0.001454'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 306, 'output_tokens': 3, 'total_cost': 9.93e-05, 'formatted_total_cost': '$0.000099'}]",12.180925
97131,nhanes,q3,trouble sleeping or sleeping too much,days start late or nights never end,0.716327,"{'days start late or nights never end': [{'cycle': '2011-2012', 'table': 'nhanes.paxhd_g', 'column': 'timestamp_at_end_of_last_day_hh_mm_ss', 'example_values': [""b'18:26:00'"", ""b'18:48:35'"", ""b'16:39:29'"", ""b'10:14:00'"", ""b'16:58:59'"", ""b' 7:44:37'"", ""b'12:39:00'"", ""b'17:15:00'"", ""b'10:12:00'"", ""b'13:56:40'"", ""b'16:56:00'"", ""b'12:38:56'"", ""b' 1:47:00'"", ""b' 9:02:43'"", ""b' 6:06:00'"", ""b'19:43:01'"", ""b' 9:35:00'"", ""b'16:09:00'"", ""b'17:38:58'"", ""b'14:27:00'""]}, {'cycle': '2013-2014', 'table': 'nhanes.paxhd_h', 'column': 'timestamp_at_end_of_last_day_hh_mm_ss', 'example_values': [""b'17:44:00'"", ""b'12:39:00'"", ""b'23:20:29'"", ""b'12:38:56'"", ""b'16:12:29'"", ""b'14:20:45'"", ""b' 9:35:00'"", ""b'18:14:58'"", ""b' 7:00:04'"", ""b'15:28:58'"", ""b'17:38:58'"", ""b'13:10:07'"", ""b'20:50:46'"", ""b'14:44:57'"", ""b'13:37:00'"", ""b' 3:31:07'"", ""b'15:27:19'"", ""b'10:50:24'"", ""b'16:38:57'"", ""b' 9:57:47'""]}]}","[""Multiple variables candidates detected for 'days start late or nights never end' across cycles: ['timestamp_at_end_of_last_day_hh_mm_ss', 'day_count_80hz_data_in_idle_sleep_mode']"", '\nSearching for a candidate available in all cycles...', ""Found a candidate that is available from all cycles: 'timestamp_at_end_of_last_day_hh_mm_ss'"", ""   (From: 'Physical Activity Monitor - Day' - paxday_g)"", '   If you prefer to use other candidates, consider adjusting your time period and replace days start late or nights never end with other candidate\n', ""   Rebuilding results for 'days start late or nights never end' using 'timestamp_at_end_of_last_day_hh_mm_ss'.""]","[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3833, 'output_tokens': 96, 'total_cost': 0.0013899, 'formatted_total_cost': '$0.001390'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3833, 'output_tokens': 96, 'total_cost': 0.0013899, 'formatted_total_cost': '$0.001390'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3924, 'output_tokens': 99, 'total_cost': 0.0014247, 'formatted_total_cost': '$0.001425'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3924, 'output_tokens': 99, 'total_cost': 0.0014247, 'formatted_total_cost': '$0.001425'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 426, 'output_tokens': 40, 'total_cost': 0.0002278, 'formatted_total_cost': '$0.000228'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 98, 'output_tokens': 19, 'total_cost': 7.69e-05, 'formatted_total_cost': '$0.000077'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 765, 'output_tokens': 3, 'total_cost': 0.00023699999999999996, 'formatted_total_cost': '$0.000237'}]",42.710818
97506,nhanes,fasting_plasma_glucose,fasting glucose (mmol/l),pre-meal blood sugar,0.483501,"{'pre-meal blood sugar': [{'cycle': '2007-2008', 'table': 'nhanes.glu_e', 'column': 'fasting_glucose_mg_dl', 'example_values': ['174.0', '162.0', '76.0', '96.0', '61.0']}, {'cycle': '2009-2010', 'table': 'nhanes.glu_f', 'column': 'fasting_glucose_mg_dl', 'example_values': ['154.0', '174.0', '162.0', '217.0', '76.0']}, {'cycle': '2011-2012', 'table': 'nhanes.glu_g', 'column': 'fasting_glucose_mg_dl', 'example_values': ['154.0', '174.0', '162.0', '217.0', '76.0']}, {'cycle': '2013-2014', 'table': 'nhanes.glu_h', 'column': 'fasting_glucose_mg_dl', 'example_values': ['154.0', '174.0', '162.0', '76.0', '96.0']}, {'cycle': '2015-2016', 'table': 'nhanes.glu_i', 'column': 'fasting_glucose_mg_dl', 'example_values': ['154.0', '174.0', '162.0', '76.0', '96.0']}, {'cycle': '2017-2018', 'table': 'nhanes.glu_j', 'column': 'fasting_glucose_mg_dl', 'example_values': ['62.0', '154.0', '346.0', '174.0', '217.0']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3867, 'output_tokens': 84, 'total_cost': 0.0013701, 'formatted_total_cost': '$0.001370'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3867, 'output_tokens': 84, 'total_cost': 0.0013701, 'formatted_total_cost': '$0.001370'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3868, 'output_tokens': 84, 'total_cost': 0.0013704, 'formatted_total_cost': '$0.001370'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3868, 'output_tokens': 84, 'total_cost': 0.0013704, 'formatted_total_cost': '$0.001370'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3781, 'output_tokens': 82, 'total_cost': 0.0013392999999999999, 'formatted_total_cost': '$0.001339'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3781, 'output_tokens': 82, 'total_cost': 0.0013392999999999999, 'formatted_total_cost': '$0.001339'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3940, 'output_tokens': 82, 'total_cost': 0.0013869999999999998, 'formatted_total_cost': '$0.001387'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3940, 'output_tokens': 82, 'total_cost': 0.0013869999999999998, 'formatted_total_cost': '$0.001387'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3937, 'output_tokens': 82, 'total_cost': 0.0013861, 'formatted_total_cost': '$0.001386'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3937, 'output_tokens': 82, 'total_cost': 0.0013861, 'formatted_total_cost': '$0.001386'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3966, 'output_tokens': 82, 'total_cost': 0.0013947999999999999, 'formatted_total_cost': '$0.001395'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3966, 'output_tokens': 82, 'total_cost': 0.0013947999999999999, 'formatted_total_cost': '$0.001395'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 631, 'output_tokens': 3, 'total_cost': 0.0001968, 'formatted_total_cost': '$0.000197'}]",39.353796
97701,nhanes,q2,"feeling down, depressed, or hopeless",feeling burdened by sadness or defeat,0.294086,"{'feeling burdened by sadness or defeat': [{'cycle': '2011-2012', 'table': 'nhanes.dpq_g', 'column': 'feeling_down_depressed_or_hopeless', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}, {'cycle': '2013-2014', 'table': 'nhanes.dpq_h', 'column': 'feeling_down_depressed_or_hopeless', 'example_values': ['Several days', 'Nearly every day', 'Not at all', 'More than half the days']}]}",[],"[{'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3935, 'output_tokens': 105, 'total_cost': 0.0014429999999999998, 'formatted_total_cost': '$0.001443'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3935, 'output_tokens': 105, 'total_cost': 0.0014429999999999998, 'formatted_total_cost': '$0.001443'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3960, 'output_tokens': 103, 'total_cost': 0.0014455, 'formatted_total_cost': '$0.001445'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 3960, 'output_tokens': 103, 'total_cost': 0.0014455, 'formatted_total_cost': '$0.001445'}, {'model_name': 'google_gemini-2.5-flash', 'input_tokens': 310, 'output_tokens': 3, 'total_cost': 0.0001005, 'formatted_total_cost': '$0.000101'}]",17.412027
